,yaw,acc angle dot,gyro angle dot,acc angle cross,gyro angle cross
3094,-3.054922481113773,2.69995332598518,2.0007994229914803,0.44163932760461316,1.1407932305983133
3095,2.943415218850428,2.5703516365544647,1.4659155233172638,0.5712410170353285,1.4659155233172632
3096,2.1711865606070075,2.131490119983284,1.917573805435274,1.010102533606509,1.2240188481545191
3097,0.9515248780910435,1.6625903668902438,2.9168605352857404,1.47900228669955,0.22473211830405315
3098,-0.2447491962443428,1.7367728034189203,2.370439546247078,1.4048198501708737,0.7711531073427152
3099,-1.2218268735091078,2.0679639127028935,2.331508531460946,1.0736287408868996,0.8100841221288477
3100,-1.7259094829994757,2.342707169912412,2.460108653504534,0.798885483677381,0.6814840000852592
3101,-1.3474754129308062,2.116432122325861,2.0961846545242593,1.025160531263933,1.045407999065534
3102,-1.6543484867147726,2.3042633985262175,2.843559557166273,0.8373292550635756,0.2980330964235194
3103,-1.828081978443046,2.5065958373281974,2.356793167206522,0.634996816261596,0.7847994863832709
3104,-2.5668228940305027,2.7734796020018746,1.1920100134645077,0.3681130515879183,1.192010013464508
3105,2.7583380243151527,2.4548016714659755,1.2138481319091643,0.6867909821238177,1.213848131909164
3106,-3.1288607650925355,2.603793093420553,0.9205851665105526,0.5377995601692398,0.9205851665105526
3107,-1.8154635761659932,2.4073179530666984,1.326975475329398,0.7342747005230951,1.3269754753293985
3108,-0.6095090621857056,1.7594605217952488,1.2551156314728804,1.3821321317945452,1.2551156314728802
3109,0.12650168299365447,1.6506640388205875,1.0635215508432416,1.490928614769207,1.063521550843242
3110,0.7936449177415588,1.5788123101852587,1.0458541668228478,1.562780343404542,1.0458541668228487
3111,2.671197952158985,2.38792471882137,2.5544595442008724,0.7536679347684235,0.5871331093889216
3112,-2.6533870087137323,2.6348498124574977,2.7365026578612786,0.5067428411322963,0.40508999572851473
3113,-2.411233406120626,2.6512923502784593,0.6791541629508018,0.490300303311334,0.6791541629508014
3114,-2.495872115410403,2.6646203366942394,1.1278881925541688,0.4769723168955537,1.1278881925541688
3115,2.974636005284,2.519375207097384,2.648322986965637,0.6222174464924097,0.49326966662415633
3116,2.565859201046011,2.3420285255591926,2.6798122239033537,0.7995641280306006,0.46178042968643906
3117,1.8924564041157304,1.9565957261698306,1.2671248433680513,1.184996927419962,1.267124843368051
3118,1.4048542914453455,1.7529398003491488,2.074218892145432,1.3886528532406448,1.0673737614443615
3119,1.066424533334366,1.7173930717958918,1.221980554044135,1.4241995817939026,1.221980554044135
3120,2.490170738905933,2.2807515202644235,1.2597402715898327,0.8608411333253698,1.2597402715898325
3121,-1.6681432271292485,2.3759072919671747,1.4823650922668865,0.7656853616226189,1.4823650922668867
3122,-0.6848280212863083,1.8525444400753268,1.0138103974812793,1.2890482135144663,1.0138103974812795
3123,1.2771517306041098,1.7047337682424046,2.2443344926263147,1.4368588853473891,0.8972581609634785
3124,-2.763389128362032,2.6666096283949274,1.432486864092747,0.4749830251948663,1.432486864092748
3125,3.1293738125057833,2.477669466296802,0.6014824844042094,0.6639231872929912,0.6014824844042094
3126,0.8000122061405218,1.7256446990634975,1.3467369800716387,1.415947954526295,1.346736980071638
3127,-0.901042728951012,1.957641551093443,1.7871834790237957,1.1839511024963505,1.354409174565998
3128,-1.6830362415889535,2.2860302427911283,1.2056811869558892,0.8555624107986646,1.2056811869558892
3129,-1.5763752123202175,2.2773338969879315,3.0393708872821135,0.8642587566018616,0.10222176630767942
3130,-1.101416121671159,2.0040373598874224,1.929472431637456,1.1375552937023707,1.212120221952337
3131,-0.6785259633563089,1.7733414741091607,1.883371324205083,1.368251179480632,1.2582213293847107
3132,-1.2383815601912578,2.1495774236278407,1.2261949262177125,0.9920152299619526,1.2261949262177123
3133,2.3727081116099367,2.2139609812410868,0.6478564284329706,0.9276316723487062,0.6478564284329704
3134,-0.3112433175268217,1.75044586504526,1.893433836635611,1.3911467885445323,1.2481588169541822
3135,-1.8337248615531658,2.399499566985339,0.9832943856125098,0.7420930866044539,0.9832943856125101
3136,-3.133237588659267,2.5859980017986794,0.439854994827674,0.5555946517911141,0.43985499482767404
3137,-1.868963904279894,2.3628334315970676,2.545539306920328,0.7787592219927258,0.5960533466694654
3138,-1.486162847784732,2.3044022864086706,2.420326960679488,0.8371903671811228,0.7212656929103046
